% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.479632293e+07 +1.479632293e+07 +1.479639920e+07 +1.479639920e+07 -2.0273e+00 +6.6756e-01 -2.6997e+00 +3.3087e+00 -1.8916e+00 -8.5625e-01 +4.4885e+00 +1.3842e+00 -3.1008e+00 -4.3846e+00
2 +1.392378252e+06 +1.392378252e+06 +1.392454522e+06 +1.392454522e+06 +4.6427e+00 -1.7507e+00 -3.9565e+00 +3.2974e+00 -3.4577e+00 -2.0474e+00 +7.0592e-01 +4.1066e+00 +9.9094e-01 +4.7806e+00
3 +3.810216319e+03 +3.810216319e+03 +3.886486319e+03 +3.886486319e+03 +7.0336e-01 -4.6106e+00 -2.7163e+00 -4.5645e+00 +3.5443e+00 -1.0682e+00 -1.9829e+00 -3.6170e+00 +2.8437e+00 -2.0083e+00
6 +1.235195593e+03 +1.235195593e+03 +1.311465593e+03 +1.311465593e+03 -6.3996e-01 +4.8554e+00 +3.5585e-01 +1.9054e+00 -1.5490e+00 -5.6803e-01 +4.3128e+00 +2.8756e+00 +3.1669e+00 +3.4167e+00
43 +7.974008656e+02 +7.974008656e+02 +8.736708656e+02 +8.736708656e+02 -6.1904e-02 +2.3239e+00 -2.0913e+00 +2.9881e+00 +2.8627e+00 -1.2530e+00 +2.3734e+00 +1.6341e+00 -4.3794e+00 -3.9483e+00
358 +3.138687983e+02 +3.138687983e+02 +3.901387983e+02 +3.901387983e+02 -3.7671e-01 +5.1066e-03 -1.7922e+00 +4.8638e+00 +4.5101e-01 -5.0000e+00 -5.0000e+00 +5.0000e+00 -6.5851e-01 -5.0000e+00
401 +2.023747905e+02 +2.023747905e+02 +2.786447905e+02 +2.786447905e+02 +5.0000e+00 +3.5047e+00 -4.2672e+00 +2.5366e+00 +4.0800e+00 -5.0000e+00 +2.0959e+00 +4.0594e+00 +1.3153e+00 -2.8792e+00
508 +1.471199919e+02 +1.471199919e+02 +2.233899919e+02 +2.233899919e+02 -9.4168e-02 +4.2768e-01 -7.2058e-01 +5.0000e+00 +4.0349e-01 -3.9495e+00 -4.4025e+00 +1.5517e+00 -1.4409e+00 -4.1905e+00
1268 +8.546404451e+01 +8.546404451e+01 +1.617340445e+02 +1.617340445e+02 +2.1509e+00 -2.1679e+00 -5.0000e+00 +4.6160e+00 -9.9311e-01 -4.2576e+00 -1.9790e+00 +3.3990e+00 -1.0226e+00 +5.0000e+00
3963 +3.085191982e+01 +3.085191982e+01 +1.071219198e+02 +1.071219198e+02 -7.8109e-01 -4.4369e+00 +4.5069e-01 +3.8018e+00 -3.0741e+00 -2.2863e+00 -9.0072e-01 +2.8213e+00 -3.8547e-01 -5.6321e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.347522968e+07 +2.347522968e+07 +2.347520713e+07 +2.347520713e+07 +4.6118e+00 -2.5633e+00 -3.9068e+00 +1.2770e+00 +1.6949e+00 +4.6319e-01 -3.3137e+00 -3.4578e+00 -3.4055e+00 -4.3600e+00
2 +8.365521329e+06 +8.365521329e+06 +8.365498779e+06 +8.365498779e+06 +4.2147e+00 +2.7179e+00 -1.9559e+00 +3.3842e+00 -4.3595e+00 +3.2200e+00 -2.1369e+00 -4.3318e+00 -4.4058e+00 +2.0673e+00
5 +5.538789645e+06 +5.538789645e+06 +5.538767095e+06 +5.538767095e+06 -1.5472e-01 -1.4083e+00 -4.4366e+00 -1.5381e+00 +2.3936e+00 -2.8090e+00 +4.7358e+00 -3.6644e+00 +3.4756e+00 +6.0648e-02
10 +1.990501847e+06 +1.990501847e+06 +1.990479297e+06 +1.990479297e+06 -3.7936e+00 -2.7640e+00 +1.7054e+00 -4.9772e+00 -2.9223e+00 -2.8206e+00 -1.5921e+00 +3.6653e+00 +2.3683e-01 +3.1452e+00
16 +5.717632890e+05 +5.717632890e+05 +5.717407390e+05 +5.717407390e+05 -1.0237e+00 -2.9806e+00 -4.7201e+00 +3.8600e+00 +4.8717e+00 -6.6419e-01 -1.7259e-01 -4.2926e+00 +2.3788e-01 +6.7834e-01
19 +5.876125283e+04 +5.876125283e+04 +5.873870283e+04 +5.873870283e+04 +2.7525e+00 +3.8456e+00 -3.6288e+00 -1.4409e+00 -6.0205e-01 -1.7623e+00 +3.4122e-01 +4.5612e+00 -1.7377e-01 +1.6520e+00
21 +1.320706227e+03 +1.320706227e+03 +1.298156227e+03 +1.298156227e+03 -8.7528e-01 -4.4502e+00 -3.7902e+00 -1.2170e+00 -2.8674e+00 +5.4988e-01 +2.0475e+00 +2.1789e+00 +1.7382e-02 -4.5005e+00
82 +5.840895937e+02 +5.840895937e+02 +5.615395937e+02 +5.615395937e+02 -3.9485e+00 -3.2569e+00 +1.5410e+00 -1.4971e+00 +3.4815e+00 +2.8428e+00 +2.4008e+00 -1.8461e-01 +4.9253e+00 +3.7832e+00
480 +2.621039049e+02 +2.621039049e+02 +2.395539049e+02 +2.395539049e+02 -3.7138e+00 +4.3860e-01 +1.1520e+00 -1.9990e-01 -3.3731e-01 +2.6866e+00 -3.5179e-01 +2.0473e+00 +2.9901e+00 +5.0000e+00
512 +2.252512661e+02 +2.252512661e+02 +2.027012661e+02 +2.027012661e+02 -2.4044e+00 -5.0000e+00 +4.9624e+00 +3.5323e+00 +5.0000e+00 +3.5134e+00 +3.7564e+00 +1.9589e+00 +4.2573e+00 +3.6293e+00
1489 +1.337630043e+02 +1.337630043e+02 +1.112130043e+02 +1.112130043e+02 -2.5411e+00 -2.8074e+00 +7.0053e-01 +5.9541e-01 +2.3659e+00 +5.0000e+00 +2.5813e+00 -1.2727e+00 +3.3771e+00 +1.5148e+00
3674 +8.998486454e+01 +8.998486454e+01 +6.743486454e+01 +6.743486454e+01 +4.2340e-01 -2.6532e+00 -6.2992e-01 +9.1717e-01 +1.7786e+00 +5.2788e-01 +3.3263e+00 +9.3057e-02 +4.1024e+00 +2.0072e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.049883298e+06 +2.049883298e+06 +2.049896958e+06 +2.049896958e+06 +1.4727e+00 -3.0868e+00 -2.8625e+00 -3.3121e+00 -3.8243e+00 -1.7900e+00 +2.3175e+00 +2.3042e+00 +2.9416e+00 +1.9650e+00
5 +1.478687236e+06 +1.478687236e+06 +1.478700896e+06 +1.478700896e+06 -2.5204e+00 -1.5241e+00 -3.5110e+00 -4.4830e+00 +2.8030e+00 -3.0831e+00 -7.2594e-01 -9.5405e-01 -4.8937e+00 -4.4002e+00
14 +5.519755594e+05 +5.519755594e+05 +5.519892194e+05 +5.519892194e+05 -3.1705e+00 +2.0840e+00 -2.9156e+00 -1.9864e+00 +1.2631e-01 +1.4727e+00 +4.8367e+00 +4.5370e+00 -3.4907e-01 -2.0848e+00
18 +3.824684136e+03 +3.824684136e+03 +3.838344136e+03 +3.838344136e+03 -1.9107e+00 +1.5239e+00 +3.1279e+00 +8.2796e-01 +3.8034e+00 +5.4624e-01 +1.9315e+00 +2.1675e+00 +3.0237e+00 +3.1010e+00
