% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3862 +9.977351231e-01 +9.977351231e-01 +3.851773512e+01 +3.851773512e+01 +2.3222e+00 -2.2781e+00 +2.3847e+00 -2.2423e+00 +2.0455e+00
% function evaluation | noise-free fitness - Fopt (-4.257500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.333571252e+05 +3.333571252e+05 +3.329313752e+05 +3.329313752e+05 +2.5044e+00 -7.8706e-01 +1.4032e+00 +4.5595e+00 +5.1605e-01
2 +2.389527297e+05 +2.389527297e+05 +2.385269797e+05 +2.385269797e+05 +4.2802e+00 +2.3598e-01 +1.5913e+00 -3.4166e-01 -2.8177e+00
3 +4.277789345e+04 +4.277789345e+04 +4.235214345e+04 +4.235214345e+04 -4.9962e+00 -2.0954e+00 +9.5819e-01 -1.5221e+00 +4.3187e+00
11 +3.600674724e+04 +3.600674724e+04 +3.558099724e+04 +3.558099724e+04 -3.7288e+00 -1.2833e+00 +1.3499e+00 -3.3965e+00 +7.2062e-01
17 +1.632282309e+04 +1.632282309e+04 +1.589707309e+04 +1.589707309e+04 -1.0396e-01 +4.6484e+00 -2.1170e+00 -4.6469e+00 -4.2083e+00
27 +1.004595870e+04 +1.004595870e+04 +9.620208700e+03 +9.620208700e+03 -5.9139e-01 +9.3315e-01 +2.6300e-01 -2.5918e+00 -4.7406e-01
30 +7.277340846e+03 +7.277340846e+03 +6.851590846e+03 +6.851590846e+03 -2.6294e-01 +3.8067e-01 -3.8172e+00 -4.4340e+00 +7.9917e-01
47 +5.105474848e+03 +5.105474848e+03 +4.679724848e+03 +4.679724848e+03 -1.8066e+00 +4.3127e+00 -3.4135e+00 -3.2708e+00 +2.5097e+00
48 +2.409912791e+03 +2.409912791e+03 +1.984162791e+03 +1.984162791e+03 -4.1839e+00 +2.2729e+00 -3.9016e+00 -2.7437e+00 +4.4465e+00
136 +7.405121773e+02 +7.405121773e+02 +3.147621773e+02 +3.147621773e+02 -2.9296e+00 +2.9033e+00 -3.2202e+00 -1.6558e+00 -5.5262e-02
327 +6.147826370e+02 +6.147826370e+02 +1.890326370e+02 +1.890326370e+02 -3.9914e+00 +3.4566e+00 -2.2532e+00 -1.6826e+00 +1.7751e+00
508 +1.492860337e+02 +1.492860337e+02 -2.764639663e+02 -2.764639663e+02 -1.5683e+00 +2.3442e+00 -1.8743e+00 -1.5386e+00 +3.1996e+00
1019 +6.033045297e+01 +6.033045297e+01 -3.654195470e+02 -3.654195470e+02 -1.6661e+00 +1.6995e+00 -2.3532e+00 -2.0652e+00 +1.3505e+00
1629 +3.639937037e+01 +3.639937037e+01 -3.893506296e+02 -3.893506296e+02 -1.9486e+00 +1.9660e+00 -2.0954e+00 -2.1570e+00 +1.4029e+00
1723 +2.511769557e+01 +2.511769557e+01 -4.006323044e+02 -4.006323044e+02 -1.7546e+00 +2.4276e+00 -2.4243e+00 -2.1424e+00 +1.7152e+00
2403 +1.393918739e+01 +1.393918739e+01 -4.118108126e+02 -4.118108126e+02 -2.6512e+00 +2.1382e+00 -2.8227e+00 -2.2969e+00 +1.3061e+00
2457 +6.938377255e+00 +6.938377255e+00 -4.188116227e+02 -4.188116227e+02 -3.0600e+00 +2.4315e+00 -2.3540e+00 -2.3085e+00 +1.1615e+00
3082 +6.195284675e+00 +6.195284675e+00 -4.195547153e+02 -4.195547153e+02 -3.0980e+00 +2.4516e+00 -2.4117e+00 -2.5140e+00 +1.2985e+00
4924 +3.672340861e+00 +3.672340861e+00 -4.220776591e+02 -4.220776591e+02 -1.5910e+00 +2.4891e+00 -2.3422e+00 -2.4492e+00 +1.3686e+00
% function evaluation | noise-free fitness - Fopt (-2.209000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.393939953e+05 +1.393939953e+05 +1.391730953e+05 +1.391730953e+05 +2.0743e+00 +3.0302e+00 +1.8266e+00 -3.5837e+00 -3.8228e+00
2 +2.819665056e+04 +2.819665056e+04 +2.797575056e+04 +2.797575056e+04 -2.2737e+00 -1.2825e+00 -3.5337e+00 +4.1918e+00 -4.9181e+00
5 +2.033371360e+04 +2.033371360e+04 +2.011281360e+04 +2.011281360e+04 -7.1090e-01 -8.1770e-01 -3.7955e+00 +4.9932e+00 +3.6704e+00
6 +7.629370042e+03 +7.629370042e+03 +7.408470042e+03 +7.408470042e+03 +6.8350e-01 -1.4642e+00 -1.8502e+00 -7.6880e-01 -4.6956e+00
15 +1.307953296e+03 +1.307953296e+03 +1.087053296e+03 +1.087053296e+03 -8.5594e-01 -9.3024e-01 -2.2278e+00 +1.6700e+00 +4.6467e+00
48 +6.294632587e+02 +6.294632587e+02 +4.085632587e+02 +4.085632587e+02 -2.4811e+00 +9.4058e-02 -1.3818e+00 +1.1611e+00 -1.4095e+00
373 +2.727988388e+02 +2.727988388e+02 +5.189883883e+01 +5.189883883e+01 -9.3341e-01 -1.2729e+00 -3.8241e+00 +1.2689e+00 +2.4434e-01
433 +2.511638899e+02 +2.511638899e+02 +3.026388990e+01 +3.026388990e+01 -1.5227e+00 -1.6237e+00 -3.5780e+00 +1.0452e+00 +1.1626e+00
519 +1.119694268e+02 +1.119694268e+02 -1.089305732e+02 -1.089305732e+02 -6.4105e-02 -9.4191e-02 -2.0338e+00 +6.6404e-01 +2.5085e-01
862 +3.663959584e+01 +3.663959584e+01 -1.842604042e+02 -1.842604042e+02 -1.2557e-01 -8.7463e-01 -2.1327e+00 +1.0295e+00 +7.1481e-01
1432 +2.220026999e+01 +2.220026999e+01 -1.986997300e+02 -1.986997300e+02 -8.2688e-01 -1.1606e+00 -2.8060e+00 +7.4571e-01 +8.0316e-01
1912 +1.501158348e+01 +1.501158348e+01 -2.058884165e+02 -2.058884165e+02 -7.6105e-01 -1.1794e+00 -2.5138e+00 +5.7465e-01 +3.9633e-01
2328 +5.402107088e+00 +5.402107088e+00 -2.154978929e+02 -2.154978929e+02 -4.4096e-01 -1.0137e+00 -2.4418e+00 +8.4744e-01 +5.4683e-01
3055 +3.227837744e+00 +3.227837744e+00 -2.176721623e+02 -2.176721623e+02 -3.0095e-01 -6.2692e-01 -2.1322e+00 +1.2006e+00 +5.6967e-01
3455 +2.060887668e+00 +2.060887668e+00 -2.188391123e+02 -2.188391123e+02 -2.5866e-01 -5.7441e-01 -2.1124e+00 +1.1834e+00 +5.7137e-01
3846 +1.218679813e+00 +1.218679813e+00 -2.196813202e+02 -2.196813202e+02 -2.2153e-01 -5.8203e-01 -2.1536e+00 +1.1067e+00 +5.1522e-01
4117 +9.608493848e-01 +9.608493848e-01 -2.199391506e+02 -2.199391506e+02 -2.1375e-01 -5.7238e-01 -2.1009e+00 +1.1267e+00 +5.0013e-01
% function evaluation | noise-free fitness - Fopt (-3.594800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.487553705e+05 +2.487553705e+05 +2.483958905e+05 +2.483958905e+05 -1.1575e+00 +2.9930e+00 +4.7235e+00 +4.2192e+00 -2.5430e+00
3 +1.274125330e+05 +1.274125330e+05 +1.270530530e+05 +1.270530530e+05 -3.0512e+00 +2.3383e+00 -1.0259e-02 +3.6729e-02 +3.8880e+00
5 +8.241228939e+04 +8.241228939e+04 +8.205280939e+04 +8.205280939e+04 -4.7383e+00 -1.4562e+00 -3.7128e+00 -2.7853e+00 +3.4069e+00
8 +3.532217235e+04 +3.532217235e+04 +3.496269235e+04 +3.496269235e+04 -6.9954e-01 +3.9947e-01 +4.8374e+00 +1.6638e+00 -2.2155e+00
19 +5.593434270e+03 +5.593434270e+03 +5.233954270e+03 +5.233954270e+03 -3.8832e+00 -1.7064e+00 +4.9624e-01 +2.1369e+00 +4.8386e+00
32 +1.176387795e+02 +1.176387795e+02 -2.418412205e+02 -2.418412205e+02 -3.6063e+00 -3.4065e+00 +2.3264e+00 -6.4968e-01 -7.5191e-01
777 +8.812172714e+01 +8.812172714e+01 -2.713582729e+02 -2.713582729e+02 -4.0710e+00 -3.6149e+00 +1.7952e+00 -8.7691e-01 +0.0000e+00
1029 +3.982610566e+01 +3.982610566e+01 -3.196538943e+02 -3.196538943e+02 -4.3158e+00 -2.7554e+00 +1.6351e+00 -1.0248e+00 -8.2561e-01
1287 +7.282846084e+00 +7.282846084e+00 -3.521971539e+02 -3.521971539e+02 -4.3742e+00 -3.1623e+00 +1.4126e+00 -1.0601e+00 -8.9238e-01
2898 +5.963708217e+00 +5.963708217e+00 -3.535162918e+02 -3.535162918e+02 -4.3488e+00 -3.1798e+00 +1.4281e+00 -1.1693e+00 -9.6716e-01
3794 +3.973556432e+00 +3.973556432e+00 -3.555064436e+02 -3.555064436e+02 -3.4799e+00 -3.1928e+00 +1.4216e+00 -1.2354e+00 -8.8964e-01
4675 +2.511244099e+00 +2.511244099e+00 -3.569687559e+02 -3.569687559e+02 -3.3614e+00 -3.1729e+00 +1.4429e+00 -1.2018e+00 -8.9984e-01
% function evaluation | noise-free fitness - Fopt (2.748000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.164419702e+05 +1.164419702e+05 +1.164694502e+05 +1.164694502e+05 +4.7170e+00 +8.8643e-01 -2.6509e+00 +2.9526e+00 -1.2094e+00
2 +7.281471196e+04 +7.281471196e+04 +7.284219196e+04 +7.284219196e+04 -1.9326e+00 +1.3710e+00 -2.6253e+00 +2.3981e+00 +2.1203e+00
5 +3.041576739e+04 +3.041576739e+04 +3.044324739e+04 +3.044324739e+04 +7.1339e-01 -2.3580e+00 -2.3451e+00 +2.7946e-01 +2.5175e+00
7 +7.609912017e+03 +7.609912017e+03 +7.637392017e+03 +7.637392017e+03 +7.7049e-01 +2.7818e+00 +3.4162e+00 -4.4094e-02 +7.3811e-01
11 +5.659652235e+03 +5.659652235e+03 +5.687132235e+03 +5.687132235e+03 -3.5283e-01 -6.6951e-01 +2.1160e-01 -4.3993e+00 +2.1299e+00
18 +8.083995056e+02 +8.083995056e+02 +8.358795056e+02 +8.358795056e+02 +1.5595e+00 +2.5142e+00 +7.4225e-01 -3.4568e+00 +1.7549e+00
104 +4.199889014e+02 +4.199889014e+02 +4.474689014e+02 +4.474689014e+02 +2.8966e+00 +1.4393e+00 +1.6543e+00 -1.8282e+00 +3.2596e+00
456 +3.069047939e+02 +3.069047939e+02 +3.343847939e+02 +3.343847939e+02 +1.9447e+00 +1.9368e-01 +0.0000e+00 -1.8507e+00 +1.2932e+00
766 +2.138144246e+02 +2.138144246e+02 +2.412944246e+02 +2.412944246e+02 +2.2260e+00 +7.3814e-01 +1.5769e+00 -2.4564e+00 +1.4787e+00
1068 +9.422615886e+01 +9.422615886e+01 +1.217061589e+02 +1.217061589e+02 +1.4066e+00 +1.5255e+00 +8.0811e-01 -2.7774e+00 +8.6225e-01
1181 +6.250913871e+01 +6.250913871e+01 +8.998913871e+01 +8.998913871e+01 +2.4756e+00 +1.3599e+00 +1.1119e+00 -1.7756e+00 +2.3521e+00
1425 +2.437682725e+01 +2.437682725e+01 +5.185682725e+01 +5.185682725e+01 +1.9500e+00 +1.4334e+00 +7.5334e-01 -2.1165e+00 +1.4933e+00
1825 +5.223332921e+00 +5.223332921e+00 +3.270333292e+01 +3.270333292e+01 +2.0313e+00 +1.2206e+00 +6.9537e-01 -2.3118e+00 +1.5707e+00
3245 +3.371196653e+00 +3.371196653e+00 +3.085119665e+01 +3.085119665e+01 +2.3019e+00 +1.5329e+00 +8.6411e-01 -2.2833e+00 +1.6070e+00
3604 +2.195117026e+00 +2.195117026e+00 +2.967511703e+01 +2.967511703e+01 +2.3051e+00 +1.4767e+00 +7.9104e-01 -2.3820e+00 +1.5201e+00
4087 +1.562995034e+00 +1.562995034e+00 +2.904299503e+01 +2.904299503e+01 +2.3740e+00 +1.6212e+00 +9.6973e-01 -2.3053e+00 +1.5487e+00
% function evaluation | noise-free fitness - Fopt (3.609000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.449263124e+05 +1.449263124e+05 +1.449624024e+05 +1.449624024e+05 -3.7000e+00 +4.8423e+00 +3.3887e+00 +1.3315e-01 +9.4457e-01
2 +6.431038417e+04 +6.431038417e+04 +6.434647417e+04 +6.434647417e+04 -1.1169e+00 -2.8444e-01 +2.4436e+00 +4.8455e-01 +4.9668e-01
3 +2.552210417e+04 +2.552210417e+04 +2.555819417e+04 +2.555819417e+04 +3.2342e+00 +1.4024e+00 -2.0829e+00 -1.3799e+00 -5.6596e-01
7 +1.916444228e+04 +1.916444228e+04 +1.920053228e+04 +1.920053228e+04 +1.9352e+00 -1.2740e+00 -1.1981e+00 +4.6045e+00 -2.8723e-01
9 +7.374308388e+03 +7.374308388e+03 +7.410398388e+03 +7.410398388e+03 +1.0917e-02 -1.8504e+00 -1.1376e+00 -1.0834e+00 +1.7821e+00
15 +1.245004364e+03 +1.245004364e+03 +1.281094364e+03 +1.281094364e+03 +1.3916e-01 -9.9201e-01 -1.0926e+00 +1.6955e+00 +3.0336e+00
98 +9.147031254e+02 +9.147031254e+02 +9.507931254e+02 +9.507931254e+02 -7.3699e-01 +1.6718e+00 -2.3202e+00 +2.0440e+00 -1.4284e+00
304 +4.617016044e+02 +4.617016044e+02 +4.977916044e+02 +4.977916044e+02 -1.2266e+00 +1.4256e+00 -2.9374e+00 +2.5763e+00 +6.1715e-01
394 +2.261276879e+02 +2.261276879e+02 +2.622176879e+02 +2.622176879e+02 -4.5818e-01 -3.0437e-01 -2.1415e+00 +5.5457e-01 +1.9569e+00
622 +9.848573830e+01 +9.848573830e+01 +1.345757383e+02 +1.345757383e+02 -9.8772e-01 +7.7947e-01 -2.5944e+00 +1.3727e+00 +1.6993e+00
1423 +2.155122289e+01 +2.155122289e+01 +5.764122289e+01 +5.764122289e+01 -8.1697e-02 +1.0097e+00 -2.1542e+00 +1.6265e+00 +5.0779e-01
2331 +1.225537771e+01 +1.225537771e+01 +4.834537771e+01 +4.834537771e+01 +3.4427e-01 +1.0051e+00 -2.0935e+00 +1.4346e+00 +6.8048e-01
2425 +6.819771000e+00 +6.819771000e+00 +4.290977100e+01 +4.290977100e+01 +4.5183e-01 +1.2598e+00 -2.1856e+00 +1.4839e+00 +7.7792e-01
2831 +5.390972546e+00 +5.390972546e+00 +4.148097255e+01 +4.148097255e+01 +2.4965e-01 +1.0353e+00 -2.1647e+00 +1.3551e+00 +7.1351e-01
