% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.158641777e+02 +6.158641777e+02 +7.650141777e+02 +7.650141777e+02 -1.0657e+00 +1.1089e+00
2 +1.069370024e+02 +1.069370024e+02 +2.560870024e+02 +2.560870024e+02 -2.9356e+00 +3.1583e+00
7 +7.553182832e+01 +7.553182832e+01 +2.246818283e+02 +2.246818283e+02 +1.3310e-01 +9.1015e-01
20 +3.027552823e+01 +3.027552823e+01 +1.794255282e+02 +1.794255282e+02 -1.7926e+00 -3.0489e-01
57 +7.418916279e+00 +7.418916279e+00 +1.565689163e+02 +1.565689163e+02 -1.0939e+00 -1.6211e+00
65 +5.542483605e+00 +5.542483605e+00 +1.546924836e+02 +1.546924836e+02 -1.9726e+00 -6.6575e-01
149 +9.464756087e-01 +9.464756087e-01 +1.500964756e+02 +1.500964756e+02 +7.3073e-01 +1.7614e+00
300 +2.556340762e-01 +2.556340762e-01 +1.494056341e+02 +1.494056341e+02 -5.0366e-01 -1.0900e+00
667 +8.846516154e-02 +8.846516154e-02 +1.492384652e+02 +1.492384652e+02 -1.9112e-01 -5.9771e-01
2380 +3.519788855e-02 +3.519788855e-02 +1.491851979e+02 +1.491851979e+02 -1.8018e-01 -5.9115e-01
2386 +2.410264890e-03 +2.410264890e-03 +1.491524103e+02 +1.491524103e+02 -8.8653e-03 -2.7761e-01
3822 +4.201174112e-04 +4.201174112e-04 +1.491504201e+02 +1.491504201e+02 -5.7482e-02 -3.7332e-01
4020 +3.736268530e-04 +3.736268530e-04 +1.491503736e+02 +1.491503736e+02 -5.4487e-02 -3.7130e-01
4032 +2.283004884e-04 +2.283004884e-04 +1.491502283e+02 +1.491502283e+02 -5.3466e-02 -3.6583e-01
4055 +2.740678630e-05 +2.740678630e-05 +1.491500274e+02 +1.491500274e+02 -5.8953e-02 -3.7793e-01
4222 +1.060009822e-05 +1.060009822e-05 +1.491500106e+02 +1.491500106e+02 -5.8444e-02 -3.7725e-01
4857 +9.899989067e-06 +9.899989067e-06 +1.491500099e+02 +1.491500099e+02 -5.7851e-02 -3.7626e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.563609716e+03 +2.563609716e+03 +1.563609716e+03 +1.563609716e+03 -4.8378e+00 -3.9034e+00
3 +2.707310085e+02 +2.707310085e+02 -7.292689915e+02 -7.292689915e+02 -4.6059e+00 -8.8528e-01
4 +9.865712939e+01 +9.865712939e+01 -9.013428706e+02 -9.013428706e+02 -1.9617e+00 +4.7249e+00
26 +1.256262748e+01 +1.256262748e+01 -9.874373725e+02 -9.874373725e+02 -3.4715e+00 -3.0393e-02
73 +3.457713097e+00 +3.457713097e+00 -9.965422869e+02 -9.965422869e+02 -4.5565e+00 +6.0483e-01
139 +8.577289302e-01 +8.577289302e-01 -9.991422711e+02 -9.991422711e+02 -3.4379e+00 +2.7355e-01
166 +4.063617271e-01 +4.063617271e-01 -9.995936383e+02 -9.995936383e+02 -2.4099e+00 +2.1991e+00
260 +3.254060161e-01 +3.254060161e-01 -9.996745940e+02 -9.996745940e+02 -2.2783e+00 +2.6385e+00
749 +1.388344404e-01 +1.388344404e-01 -9.998611656e+02 -9.998611656e+02 -2.9571e+00 +1.0063e+00
2307 +3.183922068e-02 +3.183922068e-02 -9.999681608e+02 -9.999681608e+02 -2.6855e+00 +1.5359e+00
2650 +2.151569793e-02 +2.151569793e-02 -9.999784843e+02 -9.999784843e+02 -2.8251e+00 +1.2379e+00
2936 +2.805300858e-04 +2.805300858e-04 -9.999997195e+02 -9.999997195e+02 -2.8450e+00 +1.1846e+00
4230 +1.891125321e-04 +1.891125321e-04 -9.999998109e+02 -9.999998109e+02 -2.8386e+00 +1.1969e+00
4529 +5.620232582e-05 +5.620232582e-05 -9.999999438e+02 -9.999999438e+02 -2.8445e+00 +1.1846e+00
4827 +2.129357574e-05 +2.129357574e-05 -9.999999787e+02 -9.999999787e+02 -2.8436e+00 +1.1858e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.783090085e+04 +6.783090085e+04 +6.792952085e+04 +6.792952085e+04 +3.5838e+00 +8.5338e-01
2 +7.278690305e+02 +7.278690305e+02 +8.264890305e+02 +8.264890305e+02 -8.2968e-01 -3.8941e+00
4 +8.423619360e+00 +8.423619360e+00 +1.070436194e+02 +1.070436194e+02 -1.9475e+00 -2.3944e+00
24 +9.556888704e-01 +9.556888704e-01 +9.957568887e+01 +9.957568887e+01 -1.7817e+00 -2.1520e+00
238 +3.760576664e-01 +3.760576664e-01 +9.899605767e+01 +9.899605767e+01 -7.5912e-01 -1.1147e+00
940 +5.635721390e-02 +5.635721390e-02 +9.867635721e+01 +9.867635721e+01 -5.7856e-01 -6.5023e-01
1384 +2.092019634e-02 +2.092019634e-02 +9.864092020e+01 +9.864092020e+01 -8.5567e-01 -1.2597e+00
2374 +3.076578714e-03 +3.076578714e-03 +9.862307658e+01 +9.862307658e+01 -8.2322e-01 -1.1888e+00
3176 +1.963621459e-03 +1.963621459e-03 +9.862196362e+01 +9.862196362e+01 -7.9887e-01 -1.1307e+00
3374 +1.364400257e-03 +1.364400257e-03 +9.862136440e+01 +9.862136440e+01 -8.3601e-01 -1.2064e+00
3813 +6.151284133e-04 +6.151284133e-04 +9.862061513e+01 +9.862061513e+01 -8.0616e-01 -1.1522e+00
4167 +1.779352793e-04 +1.779352793e-04 +9.862017794e+01 +9.862017794e+01 -7.9555e-01 -1.1293e+00
